number,Inventors,cities,countries,date,year
"5,288,490", Hasan; Ahmed A.,Glenside," PA ,CA",       November 25,1991
"5,215,922", Knight; Linda C.,East Windsor, CA,       November 25,1991
"5,215,922", Hasan; Ahmed A.,Glenside," PA ,CA",       November 25,1991
"6,090,771", Burt; Diane Joyce ,New Windsor, CA,       July 26,1999
"6,090,771", Harrison; Kenneth A.,Goshen, NY,       July 26,1999
"4,070,411", Butter; Stephen A.,East Windsor, CA,       October 7,1976
"4,070,411", Kaeding; Warren W.,Westfield," NJ ,CA",       October 7,1976
"3,959,239", Butter; Stephen A.,East Windsor, CA,       May 5,1975
"3,959,239", Murray; James G.,East Brunswick," NJ ,CA",       May 5,1975
"5,420,291", Cruz; Kelvin ,New Windsor, CA,       September 20,1994
"5,420,291", McCoy; Kevin M.,Hoboken," NY ,CA",       September 20,1994
"5,541,176", Sasor; Mary F.,East Windsor, CA,       May 26,1995
"5,541,176", Hammond; Milton L.,Somerville," NJ ,CA",       May 26,1995
"5,498,777", Sasor; Mary F.,East Windsor, CA,       July 20,1994
"5,498,777", Hammond; Milton L.,Somerville," NJ ,CA",       July 20,1994
"4,579,912", Dobreski; David V.,East Windsor, CA,       December 24,1984
"4,579,912", Shaw; Richard G.,Bradley Beach," NJ ,CA",       December 24,1984
"5,621,079", Cascieri; Margaret A. (E.,E. Windsor, CA,       April 3,1995
"5,621,079", Linemeyer; David L.,Westfield, NJ,       April 3,1995
"5,889,167", Cascieri; Margaret A.,East Windsor, CA,       May 21,1997
"5,889,167", Chicchi; Gary A.,East Brunswick, NJ,       May 21,1997
"5,552,232", Fasano; Benjamin V.,New Windsor, CA,       December 21,1994
"5,552,232", Goland; David B.,Croton, NY,       December 21,1994
"6,284,806", Berlowitz; Paul J. (E.,E. Windsor, CA,       September 12,1997
"6,284,806", Ansell; Loren L.,Baton Rouge," LA ,CA",       September 12,1997
"9,708,270", Cox; Jason M.,East Windsor, CA,11-Oct,2013
"9,708,270", Debenham; John S.,Scotch Plains, NJ,11-Oct,2013
"6,639,074", Kimball; S.,East Windsor, CA,       March 18,2002
"6,639,074", Misra; Raj N.,Hopewell, NJ,       March 18,2002
"6,414,156", Kimball; S.,East Windsor, CA,       December 22,2000
"6,414,156", Misra; Raj N.,Hopewell, NJ,       December 22,2000
"6,613,911", Kimball; S.,East Windsor, CA,       February 5,2002
"6,613,911", Misra; Raj N.,Hopewell, NJ,       February 5,2002
"6,392,053", Kimball; S.,East Windsor, CA,       December 22,2000
"6,392,053", Misra; Raj N.,Hopewell, NJ,       December 22,2000
"5,770,615", Sun; Chong-qing ,East Windsor, CA,       March 28,1997
"5,770,615", Washburn; William N.,Titusville," NJ ,CA",       March 28,1997
"5,610,314", Sun; Chong-Oing ,East Windsor, CA,       April 3,1995
"5,610,314", Poss; Michael A.,Lawrenceville," NJ ,CA",       April 3,1995
"5,440,010", Hanna; Paul K.,East Windsor, CA,       June 27,1994
"5,440,010", Peterson; Claude B.,Middletown," NY ,CA",       June 27,1994
"6,194,520", Nowlin; Thomas E.,West Windsor, CA,       June 28,1993
"6,194,520", Ong; S.,Warren, NJ,       June 28,1993
"5,126,309", McMahon; John C.,New Windsor, CA,       July 5,1990
"5,126,309", Sojka; Milan F.,Walden," NY ,CA",       July 5,1990
"5,100,477", McMahon; John C.,New Windsor, CA,       May 15,1989
"5,100,477", Sojka; Milan F.,Walden," NY ,CA",       May 15,1989
"4,886,600", Chu; Yuan C.,East Windsor, CA,       February 18,1988
"4,886,600", Brauer; Melvin (E.(E.,E. Brunswick," NJ ,CA",       February 18,1988
"6,482,952", Zavialov; Ilia A.,East Windsor, CA,       June 18,2001
"6,482,952", Hulvey; Glenn A.,Harrisonburg," VA ,CA",       June 18,2001
"4,025,446", Cier; Ronald J.,East Windsor, CA,       December 10,1975
"4,025,446", Bridger; Robert F.,Hopewell," NJ ,CA",       December 10,1975
"3,984,336", Cier; Ronald J.,East Windsor, CA,       November 17,1975
"3,984,336", Williams; Albert L.,Princeton, NJ,       November 17,1975
"4,505,886", Cody; Charles A.,East Windsor, CA,       July 1,1983
"4,505,886", Reichert; William W.,Plainsboro, NJ,       July 1,1983
"4,561,874", Fitzke; Emil V.,West Windsor, CA,       September 10,1984
"4,561,874", Otto; Jack F.,Ewing Township," Mercer County, NJ ,CA",       September 10,1984
"7,781,591", Tumey; Lawrence Nathan ,New Windsor, CA,       June 13,2007
"7,781,591", Niu; Chuan S.,Cheshire, CT,       June 13,2007
"5,017,302", Colwell; Dennis J.,East Windsor, CA,       August 15,1989
"5,017,302", Pflug; James J.,Bordentown," NJ ,CA",       August 15,1989
"5,814,109", Berlowitz; Paul J.,East Windsor, CA,       February 7,1997
"5,814,109", Wittenbrink; Robert J.,Baton Rouge," LA ,CA",       February 7,1997
"7,943,615", Cox; Jason M.,East Windsor, CA,       December 8,2006
"7,943,615", Edmondson; Scott D.,Clark, NJ,       December 8,2006
"5,770,359", Itak; Jeanne ,West Windsor, CA,       June 7,1995
"5,770,359", Lauks; Imants R.,Yardley, CA,       June 7,1995
"8,933,113", Shen; Hong ,West Windsor, CA,19-Jan,2012
"8,933,113", Sinclair; Peter J.,Scotch Plains, NJ,19-Jan,2012
"6,538,134", Nelson; Todd D.,East Windsor, CA,       June 8,2001
"6,538,134", Pye; Philip J.,Guttenberg, NJ,       June 8,2001
"7,341,981", Douglass; Andrew ,East Windsor, CA,       July 1,2005
"7,341,981", Coret; Joel M.,Robbinsville," NJ ,CA",       July 1,2005
"7,341,677", Douglass; Andrew ,East Windsor, CA,       July 1,2005
"7,341,677", Coret; Joel M.,Robbinsville," NJ ,CA",       July 1,2005
"5,622,913", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,622,913", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,599,773", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,599,773", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,599,772", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,599,772", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,571,773", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,571,773", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,565,412", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,565,412", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,565,411", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,565,411", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,563,113", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,563,113", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,554,579", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,554,579", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,536,839", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,536,839", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,536,702", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,536,702", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,534,484", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,534,484", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,534,483", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,534,483", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,532,207", Doehner Jr.; Robert F.,East Windsor, CA,       June 2,1995
"5,532,207", Ladner; David W.,Hamilton Square, NJ,       June 2,1995
"5,510,319", Doehner Jr.; Robert F.,East Windsor, CA,       September 20,1993
"5,510,319", Ladner; David W.,Hamilton Square, NJ,       September 20,1993
"5,712,281", Henrie II; Robert N.,East Windsor, CA,       May 23,1995
"5,712,281", Peake; Clinton J.,Trenton, NJ,       May 23,1995
"5,536,725", Henrie II; Robert N.,East Windsor, CA,       October 6,1994
"5,536,725", Peake; Clinton J.,Trenton, NJ,       October 6,1994
"4,154,937", Cushman; David W.,West Windsor, CA,       June 26,1978
"4,154,937", Ondetti; Miguel A.,Princeton," NJ ,CA",       June 26,1978
"4,128,653", Cushman; David W.,West Windsor, CA,       February 11,1977
"4,128,653", Ondetti; Miguel A.,Princeton," NJ ,CA",       February 11,1977
"7,022,841", Wenslow; Robert ,East Windsor, CA,       September 20,2002
"7,022,841", Williams; John M.,Belle Mead, NJ,       September 20,2002
"5,801,220", Desai; Divyakant S.,West Windsor, CA,       November 1,1995
"5,801,220", Thakur; Ajit B.,East Brunswick," NJ ,CA",       November 1,1995
"7,683,070", Warkentin; Dennis L.,East Windsor, CA,       October 17,2007
"7,683,070", Rensner; Paul E.,Yardley, PA,       October 17,2007
"7,365,082", Warkentin; Dennis L.,East Windsor, CA,       December 8,2003
"7,365,082", Rensner; Paul E.,Yardley, PA,       December 8,2003
"7,300,946", Warkentin; Dennis L.,East Windsor, CA,       December 8,2003
"7,300,946", Rensner; Paul E.,Yardley, PA,       December 8,2003
"5,334,576", Doehner Jr.; Robert F.,East Windsor, CA,       March 23,1992
"5,334,576", Ladner; David W.,Hamilton Square, NJ,       March 23,1992
"5,359,090", Doehner; Robert F. (E.,E. Windsor, CA,       December 29,1993
"5,359,090", Barton; Jerry M.,Langhorne," PA ,CA",       December 29,1993
"7,671,052", Worm; Karin ,East Windsor, CA,       October 3,2005
"7,671,052", Zhou; Q.,Malvern," PA ,CA",       October 3,2005
"7,297,796", Worm; Karin ,East Windsor, CA,       October 13,2005
"7,297,796", Zhou; Q.,Malvern," PA ,CA",       October 13,2005
"7,452,902", Keertikar; Kartik M.,East Windsor, CA,       September 29,2005
"7,452,902", Girijavallabhan; Viyyoor M.,Parsippany," NJ ,CA",       September 29,2005
"9,394,322", Fanfair; Dayne Dustan ,East Windsor, CA,17-Oct,2014
"9,394,322", Fox; Richard J.,Yardley, PA,17-Oct,2014
"9,403,821", Fanfair; Dayne Dustan ,East Windsor, CA,17-Oct,2014
"9,403,821", Fox; Richard J.,Yardley, PA,17-Oct,2014
"9,376,458", Fanfair; Dayne Dustan ,East Windsor, CA,17-Oct,2014
"9,376,458", Fox; Richard J.,Yardley, PA,17-Oct,2014
"9,255,113", Fanfair; Dayne Dustan ,East Windsor, CA,17-Oct,2014
"9,255,113", Fox; Richard J.,Yardley, PA,17-Oct,2014
"9,249,168", Fanfair; Dayne Dustan ,East Windsor, CA,17-Oct,2014
"9,249,168", Fox; Richard J.,Yardley, PA,17-Oct,2014
"9,243,010", Fanfair; Dayne Dustan ,East Windsor, CA,17-Oct,2014
"9,243,010", Fox; Richard J.,Yardley, PA,17-Oct,2014
"8,889,869", Fanfair; Dayne Dustan ,East Windsor, CA,06-Feb,2013
"8,889,869", Fox; Richard J.,Yardley, PA,06-Feb,2013
"5,897,867", Eckhardt; Thomas G.,New Windsor, CA,       May 22,1995
"5,897,867", Gotto; John W.,Suffern, NY,       May 22,1995
"5,895,655", Eckhardt; Thomas G.,New Windsor, CA,       May 22,1995
"5,895,655", Gotto; John W.,Suffern, NY,       May 22,1995
"5,885,587", Eckhardt; Thomas G.,New Windsor, CA,       May 22,1995
"5,885,587", Gotto; John W.,Suffern, NY,       May 22,1995
"5,885,586", Eckhardt; Thomas G.,New Windsor, CA,       May 22,1995
"5,885,586", Gotto; John W.,Suffern, NY,       May 22,1995
"8,957,062", Huang; Yong ,West Windsor, CA,05-Apr,2012
"8,957,062", Harris; Joel M.,Minnetonka, MN,05-Apr,2012
"4,721,738", Ellis; Jeffrey R.,East Windsor, CA,       October 7,1985
"4,721,738", Dines deceased; Martin B.,late of Laguna Beach," CA ,CA",       October 7,1985
"4,790,999", Farbood; Mohamad I.,West Windsor, CA,       August 29,1986
"4,790,999", Willis; Brian J.,Ramsey," NJ ,CA",       August 29,1986
"6,835,260", Fasano; Benjamin V.,New Windsor, CA,       October 4,2002
"6,835,260", Gabriels; David H.,Cold Spring, NY,       October 4,2002
"6,136,419", Fasano; Benjamin V.,New Windsor, CA,       May 26,1999
"6,136,419", Indyk; Richard F.,Wappingers Falls, NY,       May 26,1999
"5,340,617", Fasano; Benjamin V.,New Windsor, CA,       August 18,1992
"5,340,617", Novotny; Vlad J.,Cupertino, CA,       August 18,1992
"6,051,173", Fasano; Benjamin V.,New Windsor, CA,       January 15,1998
"6,051,173", Prettyman; Kevin M.,Holmes," NY ,CA",       January 15,1998
"6,436,332", Fasano; Benjamin V.,New Windsor, CA,       November 2,2000
"6,436,332", Rita; Robert A.,Wappingers Falls," NY ,CA",       November 2,2000
"6,171,988", Fasano; Benjamin V.,New Windsor, CA,       July 30,1999
"6,171,988", Rita; Robert A.,Wappingers Falls," NY ,CA",       July 30,1999
"9,708,316", Zhang; Liping ,East Windsor, CA,22-Dec,2015
"9,708,316", Kim; Kyoung S.,Vancouver, WA,22-Dec,2015
"9,708,316", Zhang; Yong ,West Windsor, CA,22-Dec,2015
"9,708,316", Donnell; Andrew F.,West Windsor,CA,22-Dec,2015
"5,405,366", Fox; Adrian S.,New Windsor, CA,       November 12,1992
"5,405,366", Czap; Christine A.,Montgomery, NY,       November 12,1992
"5,540,033", Fox; Adrian S.,New Windsor, CA,       January 10,1994
"5,540,033", Flicek; Joseph R.,New York, NY,       January 10,1994
"5,801,130", Berlowitz; Paul Joseph ,East Windsor, CA,       March 7,1997
"5,801,130", Kim; Jeenok T.,Holmdel," NJ ,CA",       March 7,1997
"3,971,753", Johnston; Norman W.,East Windsor, CA,       December 13,1973
"3,971,753", Shaw; Richard G.,Asbury," NJ ,CA",       December 13,1973
"6,905,857", Goldman; Robert C.,West Windsor, CA,       August 17,1999
"6,905,857", Branstrom; Arthur A.,Hightstown," NJ ,CA",       August 17,1999
"5,776,933", Sun; Chong-Qing ,East Windsor, CA,       May 31,1995
"5,776,933", Tino; Joseph A.,Lawrenceville, NJ,       May 31,1995
"5,021,221", Gould; Robert K. (E.,E. Windsor, CA,       December 4,1986
"5,021,221", Dickson; Charles R.,Princeton," NJ ,CA",       December 4,1986
"4,545,923", Charte; Vincent J.,East Windsor, CA,       January 24,1983
"4,545,923", Schreiber; Fred G.,Highland Park, NJ,       January 24,1983
"4,647,401", Charte; Vincent J.,East Windsor, CA,       December 5,1984
"4,647,401", Davison; John F.,Edison," NJ ,CA",       December 5,1984
"7,666,626", Zlotnick; Gary W.,New Windsor, CA,       December 17,2008
"7,666,626", Fletcher; Leah D.,Geneseo, NY,       December 17,2008
"7,722,713", Brown; Steven E.,New Windsor, CA,       May 17,2005
"7,722,713", Reznek; Steven R.,Concord," MA ,CA",       May 17,2005
"7,648,603", Brown; Steven E.,New Windsor, CA,       May 17,2005
"7,648,603", Reznek; Steven R.,Concord," MA ,CA",       May 17,2005
"4,474,799", Cushman; David W.,West Windsor, CA,       May 27,1983
"4,474,799", Vogt; B.,Yardley, PA,       May 27,1983
"4,474,795", Cushman; David W.,West Windsor, CA,       May 27,1983
"4,474,795", Vogt; B.,Yardley, PA,       May 27,1983
"6,992,102", Sun; Chongqing ,East Windsor, CA,       October 14,2003
"6,992,102", Robl; Jeffrey A.,Newtown, PA,       October 14,2003
"7,960,365", Ho; Koc-Kan ,West Windsor, CA,       December 19,2006
"7,960,365", Kultgen; Steven G.,Dayton," NJ ,CA",       December 19,2006
"4,863,517", Hang; Kenneth W.,West Windsor, CA,       October 11,1988
"4,863,517", Prabhu; Ashok N.,East Windsor,CA,       October 11,1988
"4,772,574", Hang; Kenneth W.,West Windsor, CA,       November 12,1987
"4,772,574", Prabhu; Ashok N.,East Windsor,CA,       November 12,1987
"4,997,795", Prabhu; Ashok N.,East Windsor, CA,       December 7,1989
"4,997,795", Anderson; Wayne M.,Trenton," NJ ,CA",       December 7,1989
"5,412,070", Hanna; Paul K.,East Windsor, CA,       July 22,1993
"5,412,070", Cheron; Teresa M.,Yonkers," NY ,CA",       July 22,1993
"5,331,083", Hanna; Paul K.,East Windsor, CA,       July 22,1993
"5,331,083", Cheron; Teresa M.,Yonkers," NY ,CA",       July 22,1993
"5,384,393", Hanna; Paul K.,East Windsor, CA,       April 29,1994
"5,384,393", Piotowski; Andrzej M.,Peekskill, NY,       April 29,1994
"5,723,574", Hanna; Paul K.,East Windsor, CA,       October 31,1991
"5,723,574", Piotrowski; Andrzej M.,Peekskill," NY ,CA",       October 31,1991
"5,102,843", Hanna; Paul K.,East Windsor, CA,       April 16,1991
"5,102,843", Piotrowski; Andrzej M.,Peekskill," NY ,CA",       April 16,1991
"5,270,441", Hanna; Paul K.,East Windsor, CA,       July 10,1992
"5,270,441", Piotrowski; Andrzej M.,Peekskill, NY,       July 10,1992
"5,565,546", Hanna; Paul K.,East Windsor, CA,       May 5,1995
"5,565,546", Piotrowski; Andrzej M.,Peekskill, NY,       May 5,1995
"5,523,385", Hanna; Paul K.,East Windsor, CA,       June 6,1995
"5,523,385", Piotrowski; Andrzej M.,Peekskill, NY,       June 6,1995
"5,494,998", Hanna; Paul K.,East Windsor, CA,       November 14,1994
"5,494,998", Piotrowski; Andrzej M.,Peekskill, NY,       November 14,1994
"4,479,922", Haynes; Richard ,East Windsor, CA,       April 4,1983
"4,479,922", Jackson; Anna M.,Somerset County, NJ,       April 4,1983
"4,374,772", Volante; Ralph P.,East Windsor, CA,       March 19,1981
"4,374,772", Wilson; Kenneth E.,Westfield," NJ ,CA",       March 19,1981
"4,787,931", Henrie II; Robert (E.,E. Windsor, CA,       June 17,1986
"4,787,931", Green; Christine M.,Skillman, NJ,       June 17,1986
"5,593,998", Henrie II; Robert N.,East Windsor, CA,       May 15,1996
"5,593,998", Peake; Clinton J.,Trenton, NJ,       May 15,1996
"5,547,954", Henrie II; Robert N.,East Windsor, CA,       May 26,1994
"5,547,954", Peake; Clinton J.,Trenton, NJ,       May 26,1994
"5,532,370", Henrie II; Robert N.,East Windsor, CA,       April 20,1995
"5,532,370", Peake; Clinton J.,Trenton, NJ,       April 20,1995
"5,710,157", Henrie II; Robert N.,East Windsor, CA,       January 2,1996
"5,710,157", Peake; Clinton J.,Trenton, NJ,       January 2,1996
"5,627,189", Henrie II; Robert N.,East Windsor, CA,       November 8,1995
"5,627,189", Peake; Clinton J.,Trenton, NJ,       November 8,1995
"5,587,379", Henrie II; Robert N.,East Windsor, CA,       May 22,1995
"5,587,379", Peake; Clinton J.,Trenton, NJ,       May 22,1995
"5,521,192", Henrie II; Robert N.,East Windsor, CA,       May 3,1994
"5,521,192", Peake; Clinton J.,Trenton, NJ,       May 3,1994
"5,534,518", Henrie II; Robert N.,East Windsor, CA,       June 28,1994
"5,534,518", Peake; Clinton J.,Trenton, NJ,       June 28,1994
"5,639,753", Henrie II; Robert N.,East Windsor, CA,       November 28,1995
"5,639,753", Peake; Clinton J.,Trenton, NJ,       November 28,1995
"5,532,367", Henrie II; Robert N.,East Windsor, CA,       March 31,1995
"5,532,367", Peake; Clinton J.,Trenton, NJ,       March 31,1995
"5,521,190", Henrie II; Robert N.,East Windsor, CA,       May 27,1993
"5,521,190", Peake; Clinton J.,Trenton, NJ,       May 27,1993
"5,696,259", Henrie II; Robert N.,East Windsor, CA,       July 22,1996
"5,696,259", Peake; Clinton J.,Trenton, NJ,       July 22,1996
"5,622,954", Henrie II; Robert N.,East Windsor, CA,       March 2,1995
"5,622,954", Peake; Clinton J.,Trenton, NJ,       March 2,1995
"5,616,718", Henrie II; Robert N.,East Windsor, CA,       April 20,1995
"5,616,718", Peake; Clinton J.,Trenton, NJ,       April 20,1995
"8,609,429", Song; Limin ,West Windsor, CA,17-Nov,2011
"8,609,429", Mizan; Tahmid I.,Coppell," TX ,CA",17-Nov,2011
"4,360,624", Capwell; Robert J.,East Windsor, CA,       February 13,1981
"4,360,624", De Sesa; Michael A.,Fair Haven," NJ ,CA",       February 13,1981
"5,272,191", Ibrahim; Nagui I.,East Windsor, CA,       August 21,1991
"5,272,191", Herbert; Richard M.,Langhorne," PA ,CA",       August 21,1991
"6,903,050", Ruettinger; Wolfgang F.,East Windsor, CA,       October 28,2002
"6,903,050", Mentz; Ronald T.,Erie, PA,       October 28,2002
"6,919,335", Iwanowicz; Edwin J.,West Windsor, CA,       April 23,2001
"6,919,335", Watterson; Scott H.,Pennington, NJ,       April 23,2001
"4,303,571", Jansen; Deborah S.,East Windsor, CA,       January 17,1980
"4,303,571", Puydak; Robert C.,East Orange," NJ ,CA",       January 17,1980
"5,039,453", Ramachandran; P. (W.,W. Windsor, CA,       April 14,1989
"5,039,453", Soriano; Zenaida B.,Muntinlupa," PH ,CA",       April 14,1989
"5,069,825", Ramachandran; P. (W.,W. Windsor, CA,       September 19,1990
"5,069,825", Soriano; Zenaida B.,Alabang," PH ,CA",       September 19,1990
"5,091,378", Karanewsky; Donald S.,East Windsor, CA,       April 18,1988
"5,091,378", Badia; Michael C.,Lawrenceville, NJ,       April 18,1988
"4,904,646", Karanewsky; Donald S.,East Windsor, CA,       April 18,1988
"4,904,646", Biller; Scott A.,Ewing, NJ,       April 18,1988
"4,474,702", Karanewsky; Donald S.,East Windsor, CA,       January 20,1984
"4,474,702", Cimarusti; Christopher M.,Yardley," PA ,CA",       January 20,1984
"4,607,053", Karanewsky; Donald S.,East Windsor, CA,       April 4,1985
"4,607,053", Haslanger; Martin F.,Lambertville," NJ ,CA",       April 4,1985
"4,745,196", Karanewsky; Donald S.,East Windsor, CA,       January 6,1986
"4,745,196", Petrillo Jr.; Edward W.,Pennington," NJ ,CA",       January 6,1986
"4,616,005", Karanewsky; Donald S.,East Windsor, CA,       December 16,1985
"4,616,005", Petrillo Jr.; Edward W.,Pennington," NJ ,CA",       December 16,1985
"9,039,923", Kesavan; Subramanian ,East Windsor, CA,04-Jun,2010
"9,039,923", Dahanayake; Manilal S.,Princeton Junction, NJ,04-Jun,2010
"5,750,478", Berlowitz; Paul Joseph ,East Windsor, CA,       February 28,1997
"5,750,478", Francisco; Manuel A.,Washington, NJ,       February 28,1997
"9,603,889", Zhang; Liping ,East Windsor, CA,01-Oct,2013
"9,603,889", Wei; Donna D.,Belle Mead," NJ ,CA",01-Oct,2013
"9,637,518", Zhang; Liping ,East Windsor, CA,10-Jul,2014
"9,637,518", Stang; Erik M.,Sterling," VA ,CA",10-Jul,2014
"6,809,102", Kimball; Spencer David ,East Windsor, CA,       March 22,2002
"6,809,102", Lombardo; Louis J.,Belle Mead, NJ,       March 22,2002
"6,855,654", Nowlin; Thomas E.,West Windsor, CA,       September 16,2002
"6,855,654", Shirodkar; Pradeep P.,Belle Mead, NJ,       September 16,2002
"6,486,089", Nowlin; Thomas E.,West Windsor, CA,       November 9,1995
"6,486,089", Shirodkar; Pradeep P.,Belle Mead, NJ,       November 9,1995
"9,815,895", Koike; Masamichi ,West Windsor, CA,03-Jul,2013
"9,815,895", Spitalny; George L.,Yardley, PA,03-Jul,2013
"8,501,176", Koike; Masamichi ,West Windsor, CA,06-Jul,2011
"8,501,176", Spitalny; George L.,Yardley, PA,06-Jul,2011
"6,806,380", Kolb; Hartmuth C.,East Windsor, CA,       October 2,2002
"6,806,380", Kanamarlapudi; Ramanaiah C.,Bridgewater, NJ,       October 2,2002
"4,587,276", Lien; Qcheng S. (S.,S. Windsor, CA,       August 31,1983
"4,587,276", Humphreys; Robert W. R.,Bergenfield," NJ ,CA",       August 31,1983
"4,665,147", Lien; Qcheng S. (So.,So. Windsor, CA,       September 24,1984
"4,665,147", Nakos; Steven T.,East Hartford," CT ,CA",       September 24,1984
"4,675,346", Lin; Samuel Q. S. (S.,S. Windsor, CA,16-Jan,1984
"4,675,346", Nakos; Steven T.,Andover," CT ,CA",16-Jan,1984
"4,637,989", Ling; Hung C.,West Windsor, CA,       March 29,1985
"4,637,989", Rhodes; Warren W.,Raritan, NJ,       March 29,1985
"4,638,401", Ling; Hung C.,West Windsor, CA,       January 10,1986
"4,638,401", Yan; Man F.,Berkeley Heights," NJ ,CA",       January 10,1986
"4,600,967", Ling; Hung C.,West Windsor, CA,       October 21,1985
"4,600,967", Yan; Man F.,Berkeley Heights," NJ ,CA",       October 21,1985
"5,994,256", Nowlin; Thomas E.,West Windsor, CA,       January 21,1998
"5,994,256", Kissin; Yury V.,East Brunswick," NJ ,CA",       January 21,1998
"4,696,773", Naik-Satam; Prakash ,East Windsor, CA,       July 7,1986
"4,696,773", Schwartz; Anthony M.,Rockville," MD ,CA",       July 7,1986
"4,952,288", Volante; Ralph P.,East Windsor, CA,       June 21,1989
"4,952,288", Laswell; William L.,Perkasie, PA,       June 21,1989
"4,664,820", Cody; Charles A. (E.,E. Windsor, CA,       October 28,1985
"4,664,820", Reichert; William W.,Freehold, NJ,       October 28,1985
"5,714,595", Mak; Paul ,East Windsor, CA,       June 6,1995
"5,714,595", Karathanasis; Sotirios K.,Rockland," NY ,CA",       June 6,1995
"5,691,196", Mak; Paul ,East Windsor, CA,       December 31,1992
"5,691,196", Karathanasis; Sotirios K.,Rockland," NY ,CA",       December 31,1992
"5,691,186", Mak; Paul ,East Windsor, CA,       December 31,1992
"5,691,186", Karathanasis; Sotirios K.,Rockland," NY ,CA",       December 31,1992
"5,744,539", McCoy; Frederic C.,New Windsor, CA,13-Jan,1997
"5,744,539", Fay; John P.,Peekskill," NY ,CA",13-Jan,1997
"9,822,112", Zhang; Yong ,West Windsor, CA,05-May,2017
"9,822,112", Borzilleri; Robert M.,Carversville, PA,05-May,2017
"9,676,775", Zhang; Yong ,West Windsor, CA,15-Nov,2016
"9,676,775", Borzilleri; Robert M.,Carversville, PA,15-Nov,2016
"6,143,716", Franklin; J.,East Windsor, CA,       October 7,1998
"6,143,716", Erukulla; Ravi K.,Plainsboro, NJ,       October 7,1998
"6,087,325", Franklin; J.,East Windsor, CA,       October 15,1997
"6,087,325", Erukulla; Ravi K.,Plainsboro, NJ,       October 15,1997
"6,995,109", Nowlin; Thomas E.,West Windsor, CA,       October 3,2002
"6,995,109", Schurzky; Kenneth G.,Bridgewater, NJ,       October 3,2002
"6,740,617", Nowlin; Thomas E.,West Windsor, CA,       June 3,2002
"6,740,617", Shirodkar; Pradeep P.,Belle Mead, NJ,       June 3,2002
"6,713,425", Nowlin; Thomas E.,West Windsor, CA,       June 3,2002
"6,713,425", Shirodkar; Pradeep P.,Belle Mead, NJ,       June 3,2002
"6,417,130", Nowlin; Thomas E.,West Windsor, CA,       March 25,1996
"6,417,130", Shirodkar; Pradeep P.,Belle Mead, NJ,       March 25,1996
"5,614,456", Nowlin; Thomas E.,West Windsor, CA,       November 3,1994
"5,614,456", Schregenberger; Sandra D.,Neshanic, NJ,       November 3,1994
"7,129,302", Nowlin; Thomas Edward ,West Windsor, CA,       July 13,2005
"7,129,302", Shirodkar; Pradeep P.,Kingwood, TX,       July 13,2005
"6,964,937", Nowlin; Thomas Edward ,West Windsor, CA,       May 29,2003
"6,964,937", Shirodkar; Pradeep P.,Kingwood, TX,       May 29,2003
"6,107,305", Kimball; S.,East Windsor, CA,       December 11,1998
"6,107,305", Rawlins; David B.,Morrisville, PA,       December 11,1998
"9,315,494", Weinstein; David S.,East Windsor, CA,07-Nov,2013
"9,315,494", Wrobleski; Stephen T.,Flemington, NJ,07-Nov,2013
"9,987,266", Weinstein; David S.,East Windsor, CA,06-Apr,2017
"9,987,266", Wrobleski; Stephen T.,Flemington, NJ,06-Apr,2017
"5,387,504", Lark; Michael W.,East Windsor, CA,       September 30,1992
"5,387,504", Bayne; Ellen B. K.,Westfield, NJ,       September 30,1992
"4,331,707", Muruska; H.,East Windsor, CA,       October 15,1980
"4,331,707", Sansregret; Joseph L.,Scotch Plains, NJ,       October 15,1980
"5,473,028", Nowlin; Thomas E.,West Windsor, CA,       April 19,1994
"5,473,028", Lo; Frederick Y.,Edison, NJ,       April 19,1994
"5,602,067", Nowlin; Thomas E.,West Windsor, CA,       November 3,1994
